[2023-04-13T11:36:25+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T11:36:25+07:00"}
[2023-04-13T13:20:03+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:03+07:00"}
[2023-04-13T13:20:03+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:03+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:03+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:03+07:00"}
[2023-04-13T13:20:03+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:03+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:08+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:08+07:00"}
[2023-04-13T13:20:08+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:08+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:08+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:08+07:00"}
[2023-04-13T13:20:08+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:08+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:09+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:09+07:00"}
[2023-04-13T13:20:09+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:09+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:09+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:09+07:00"}
[2023-04-13T13:20:09+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:09+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:10+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:10+07:00"}
[2023-04-13T13:20:10+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:10+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:10+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:10+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:10+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:10+07:00"}
[2023-04-13T13:20:11+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:11+07:00"}
[2023-04-13T13:20:11+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:11+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:11+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:11+07:00"}
[2023-04-13T13:20:11+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:11+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00"}
[2023-04-13T13:20:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:12+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00"}
[2023-04-13T13:20:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:13+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:26+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:26+07:00"}
[2023-04-13T13:20:26+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:26+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:31+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:31+07:00"}
[2023-04-13T13:20:31+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:31+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:31+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:31+07:00"}
[2023-04-13T13:20:31+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:31+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:35+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:35+07:00"}
[2023-04-13T13:20:35+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:35+07:00","responseTime":"3 ms"}
[2023-04-13T13:20:35+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:35+07:00"}
[2023-04-13T13:20:35+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:35+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:36+07:00"}
[2023-04-13T13:20:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:36+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:36+07:00"}
[2023-04-13T13:20:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:36+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:42+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:42+07:00"}
[2023-04-13T13:20:42+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:42+07:00","responseTime":"0 ms"}
[2023-04-13T13:20:42+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:42+07:00"}
[2023-04-13T13:20:42+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:42+07:00","responseTime":"0 ms"}
[2023-04-13T13:20:53+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T13:20:53+07:00"}
[2023-04-13T13:20:53+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T13:20:53+07:00","responseTime":"80 ms"}
[2023-04-13T13:20:53+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:53+07:00"}
[2023-04-13T13:20:53+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:53+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:53+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:53+07:00"}
[2023-04-13T13:20:53+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:53+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:58+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:58+07:00"}
[2023-04-13T13:20:58+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:58+07:00","responseTime":"1 ms"}
[2023-04-13T13:20:58+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:58+07:00"}
[2023-04-13T13:20:58+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:58+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:59+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:59+07:00"}
[2023-04-13T13:20:59+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:59+07:00","responseTime":"2 ms"}
[2023-04-13T13:20:59+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:59+07:00"}
[2023-04-13T13:20:59+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T13:20:59+07:00","responseTime":"3 ms"}
[2023-04-13T14:39:24+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:39:24+07:00"}
[2023-04-13T14:39:24+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:39:24+07:00","responseTime":"2 ms"}
[2023-04-13T14:39:24+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:39:24+07:00"}
[2023-04-13T14:39:24+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:39:24+07:00","responseTime":"1 ms"}
[2023-04-13T14:44:29+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:29+07:00"}
[2023-04-13T14:44:29+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:29+07:00","responseTime":"1 ms"}
[2023-04-13T14:44:29+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:29+07:00"}
[2023-04-13T14:44:29+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:29+07:00","responseTime":"2 ms"}
[2023-04-13T14:44:34+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:34+07:00"}
[2023-04-13T14:44:34+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:34+07:00","responseTime":"0 ms"}
[2023-04-13T14:44:34+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:34+07:00"}
[2023-04-13T14:44:34+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:44:34+07:00","responseTime":"1 ms"}
[2023-04-13T14:45:21+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:45:21+07:00"}
[2023-04-13T14:45:21+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:45:21+07:00","responseTime":"87 ms"}
[2023-04-13T14:45:21+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:21+07:00"}
[2023-04-13T14:45:21+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:21+07:00","responseTime":"1 ms"}
[2023-04-13T14:45:21+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:21+07:00"}
[2023-04-13T14:45:21+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:21+07:00","responseTime":"1 ms"}
[2023-04-13T14:45:55+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:45:55+07:00"}
[2023-04-13T14:45:55+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:45:55+07:00","responseTime":"82 ms"}
[2023-04-13T14:45:55+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:55+07:00"}
[2023-04-13T14:45:55+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:55+07:00","responseTime":"0 ms"}
[2023-04-13T14:45:55+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:55+07:00"}
[2023-04-13T14:45:55+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:45:55+07:00","responseTime":"0 ms"}
[2023-04-13T14:47:49+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:47:49+07:00"}
[2023-04-13T14:47:49+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:47:49+07:00","responseTime":"82 ms"}
[2023-04-13T14:47:49+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:47:49+07:00"}
[2023-04-13T14:47:49+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:47:49+07:00","responseTime":"0 ms"}
[2023-04-13T14:47:49+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:47:49+07:00"}
[2023-04-13T14:47:49+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:47:49+07:00","responseTime":"2 ms"}
[2023-04-13T14:49:02+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:49:02+07:00"}
[2023-04-13T14:49:02+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T14:49:02+07:00","responseTime":"85 ms"}
[2023-04-13T14:49:02+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:02+07:00"}
[2023-04-13T14:49:02+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:02+07:00","responseTime":"1 ms"}
[2023-04-13T14:49:02+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:02+07:00"}
[2023-04-13T14:49:02+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:02+07:00","responseTime":"3 ms"}
[2023-04-13T14:49:14+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:14+07:00"}
[2023-04-13T14:49:14+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:14+07:00","responseTime":"3 ms"}
[2023-04-13T14:49:24+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:24+07:00"}
[2023-04-13T14:49:24+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:24+07:00","responseTime":"2 ms"}
[2023-04-13T14:49:32+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:32+07:00"}
[2023-04-13T14:49:32+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:32+07:00","responseTime":"3 ms"}
[2023-04-13T14:49:34+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:34+07:00"}
[2023-04-13T14:49:34+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:34+07:00","responseTime":"1 ms"}
[2023-04-13T14:49:34+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:34+07:00"}
[2023-04-13T14:49:34+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:34+07:00","responseTime":"1 ms"}
[2023-04-13T14:49:56+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:56+07:00"}
[2023-04-13T14:49:56+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:49:56+07:00","responseTime":"1 ms"}
[2023-04-13T14:52:22+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:52:22+07:00"}
[2023-04-13T14:52:22+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T14:52:22+07:00","responseTime":"2 ms"}
